Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
300,Michael Carter,0,7,5,0,0,61.4,Sun,2,2,2022-09-18,23-134,NYJ,@,CLE,W 31-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,23,3.3,0,0,57.1,5,5,27,5.4,0,100.0,5.4,3,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,43,61.4,0,0.0,0,0.0,RB,CartMi03
301,Christian Watson,0,0,3,0,0,32.4,Sun,2,2,2022-09-18,23-129,GNB,,CHI,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,3,9,3.0,0,100.0,3.0,,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,32.4,0,0.0,3,13.6,WR,WatsCh00
302,Tylan Wallace,0,0,2,0,0,15.3,Sun,2,2,2022-09-18,23-128,BAL,,MIA,L 38-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,1,9,9.0,0,50.0,4.5,,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,15.3,0,0.0,15,50.0,WR,WallTy00
303,Jordan Mason,0,0,0,0,0,0.0,Sun,2,2,2022-09-18,23-117,SFO,,SEA,W 27-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,8,34.8,RB,MasoJo00
304,Malik Willis,1,4,0,0,1,30.4,Mon,2,2,2022-09-19,23-117,TEN,@,BUF,L 7-41,1,4,3,25.0,6,0,0,0,0.0,0.0,39.6,0,0,0.00,1.5,1.50,1.50,6.0,25.0,4,16,4.0,0,1,75.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,17,30.4,0,0.0,0,0.0,QB,WillMa12
305,Chuba Hubbard,0,0,0,0,1,3.4,Sun,2,2,2022-09-18,23-099,CAR,@,NYG,L 16-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,2,3.4,0,0.0,21,70.0,RB,HubbCh01
306,Justin Jefferson,0,0,12,0,0,98.4,Mon,2,2,2022-09-19,23-095,MIN,@,PHI,L 7-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,6,48,8.0,0,50.0,4.0,4,41.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,60,98.4,0,0.0,0,0.0,WR,JeffJu00
307,Kyle Philips,0,0,1,0,1,23.2,Mon,2,2,2022-09-19,23-094,TEN,@,BUF,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,5,5.0,0,100.0,5.0,,0.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,13,23.2,0,0.0,1,3.7,WR,PhilKy01
308,Cam Akers,0,15,3,0,0,42.9,Sun,2,2,2022-09-18,23-088,LAR,,ATL,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,44,2.9,0,2,46.7,3,2,18,9.0,0,66.7,6.0,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,27,42.9,0,0.0,0,0.0,RB,AkerCa00
309,Dax Milne,0,0,1,0,0,2.7,Sun,2,2,2022-09-18,23-087,WAS,@,DET,L 27-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,6,6.0,0,100.0,6.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2.7,0,0.0,12,37.5,WR,MilnDa00
310,Ihmir Smith-Marsette,0,0,0,0,0,0.0,Sun,2,2,2022-09-18,23-020,CHI,@,GNB,L 10-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,4.5,WR,SmitIh00
311,Chigoziem Okonkwo,0,0,0,0,0,28.6,Mon,2,2,2022-09-19,23-011,TEN,@,BUF,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,28.6,0,0.0,13,48.1,TE,OkonCh00
312,Jerome Ford,0,0,0,0,0,0.0,Sun,2,2,2022-09-18,23-006,CLE,,NYJ,L 30-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,10,33.3,RB,FordJe00
313,Zamir White,0,1,0,0,0,9.0,Sun,2,2,2022-09-18,23-000,LVR,,ARI,L 23-29 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,9.0,0,0.0,9,42.9,RB,WhitZa01
314,Amari Rodgers,0,0,0,0,1,1.5,Sun,2,2,2022-09-18,22-360,GNB,,CHI,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,1,1,0,0,0,1,1.5,0,0.0,7,31.8,WR,RodgAm00
315,James Cook,0,11,1,0,0,26.5,Mon,2,2,2022-09-19,22-359,BUF,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,53,4.8,0,3,36.4,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,26.5,0,0.0,0,0.0,RB,CookJa01
316,Josh Palmer,0,0,8,1,0,90.7,Thu,2,2,2022-09-15,22-358,LAC,@,KAN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,30,7.5,1,50.0,3.8,3,37.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,68,90.7,0,0.0,0,0.0,WR,PalmJo00
317,Trevor Lawrence,25,3,0,0,0,100.0,Sun,2,2,2022-09-18,22-347,JAX,,IND,W 24-0,25,30,5,83.3,235,2,0,0,6.7,0.0,121.5,0,0,0.00,7.8,9.17,9.17,9.4,63.3,3,11,3.7,0,0,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0,QB,LawrTr00
318,Amon-Ra St. Brown,0,2,12,2,0,85.2,Sun,2,2,2022-09-18,22-329,DET,,WAS,W 36-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,68,34.0,0,1,50.0,12,9,116,12.9,2,75.0,9.7,5,58.3,2,0,0,,0,0,,0,0,12,0,0,0,0,0,52,85.2,0,0.0,1,3.1,WR,StxxAm00
319,Hassan Haskins,0,9,1,0,0,50.0,Mon,2,2,2022-09-19,22-297,TEN,@,BUF,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,37,4.1,0,2,66.7,1,1,0,0.0,0,100.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,50.0,0,0.0,19,70.4,RB,HaskHa00
320,Rashod Bateman,0,0,7,1,0,61.0,Sun,2,2,2022-09-18,22-293,BAL,,MIA,L 38-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,108,27.0,1,57.1,15.4,3,57.1,1,0,0,,0,0,,0,0,6,0,0,0,0,0,36,61.0,0,0.0,0,0.0,WR,BateRa00
321,Khalil Shakir,0,0,2,0,0,35.3,Mon,2,2,2022-09-19,22-228,BUF,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,35.3,0,0.0,0,0.0,WR,ShakKh00
322,Dameon Pierce,0,15,1,0,0,61.9,Sun,2,2,2022-09-18,22-211,HOU,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,69,4.6,0,6,60.0,1,1,8,8.0,0,100.0,8.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,61.9,0,0.0,0,0.0,RB,PierDa01
323,Ja'Marr Chase,0,1,9,0,0,95.7,Sun,2,2,2022-09-18,22-201,CIN,@,DAL,L 17-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,0,100.0,9,5,54,10.8,0,55.6,6.0,5,55.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,95.7,0,0.0,0,0.0,WR,ChasJa00
324,Treylon Burks,0,0,6,0,0,44.6,Mon,2,2,2022-09-19,22-180,TEN,@,BUF,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,47,11.8,0,66.7,7.8,3,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,44.6,0,0.0,7,25.9,WR,BurkTr00
325,Jahan Dotson,0,0,5,1,0,98.6,Sun,2,2,2022-09-18,22-180,WAS,@,DET,L 27-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,59,14.8,1,80.0,11.8,4,80.0,1,0,0,,0,0,,1,0,8,0,0,0,0,0,73,98.6,0,0.0,0,0.0,WR,DotsJa00
326,Elijah Moore,0,1,5,0,0,87.1,Sun,2,2,2022-09-18,22-175,NYJ,@,CLE,W 31-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-6,-6.0,0,0,0.0,5,3,41,13.7,0,60.0,8.2,2,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,61,87.1,0,0.0,0,0.0,WR,MoorEl00
327,Romeo Doubs,0,0,3,0,0,36.8,Sun,2,2,2022-09-18,22-158,GNB,,CHI,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,2,27,13.5,0,66.7,9.0,,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,36.8,0,0.0,0,0.0,WR,DoubRo00
328,Tyler Allgeier,0,10,0,0,0,31.1,Sun,2,2,2022-09-18,22-156,ATL,@,LAR,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,30,3.0,0,1,40.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,1,0,0,0,19,31.1,0,0.0,7,30.4,RB,AllgTy00
329,Isaiah Likely,0,0,5,0,0,35.6,Sun,2,2,2022-09-18,22-153,BAL,,MIA,L 38-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,43,10.8,0,80.0,8.6,1,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,35.6,0,0.0,0,0.0,TE,LikeIs00
330,Javonte Williams,0,15,4,0,0,65.3,Sun,2,2,2022-09-18,22-146,DEN,,HOU,W 16-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,75,5.0,0,3,60.0,4,1,10,10.0,0,25.0,2.5,1,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,65.3,0,0.0,0,0.0,RB,WillJa10
331,Trey Lance,2,3,0,0,0,21.1,Sun,2,2,2022-09-18,22-132,SFO,,SEA,W 27-7,2,3,1,66.7,30,0,0,0,0.0,0.0,99.3,0,0,0.00,10.0,10.00,10.00,15.0,33.3,3,13,4.3,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,21.1,0,0.0,0,0.0,QB,LancTr00
332,Chris Olave,0,0,13,0,1,75.0,Sun,2,2,2022-09-18,22-083,NOR,,TAM,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,5,80,16.0,0,38.5,6.2,1,30.8,0,0,0,,0,0,,0,0,0,1,0,0,0,0,51,75.0,0,0.0,0,0.0,WR,OlavCh00
333,Brevin Jordan,0,0,4,0,0,36.5,Sun,2,2,2022-09-18,22-064,HOU,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,2,3,1.5,0,50.0,0.8,,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,36.5,0,0.0,4,15.4,TE,JordBr00
334,Garrett Wilson,0,1,14,2,0,61.4,Sun,2,2,2022-09-18,22-058,NYJ,@,CLE,W 31-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-2,-2.0,0,0,0.0,14,8,102,12.8,2,57.1,7.3,6,50.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,43,61.4,0,0.0,0,0.0,WR,WilsGa00
335,Jeremy Ruckert,0,0,1,0,0,25.7,Sun,2,2,2022-09-18,22-038,NYJ,@,CLE,W 31-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,25.7,0,0.0,11,36.7,TE,RuckJe00
336,Skyy Moore,0,0,0,0,0,3.5,Thu,2,2,2022-09-15,22-005,KAN,,LAC,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3.5,0,0.0,7,21.9,WR,MoorSk01
337,Daniel Bellinger,0,0,1,1,0,57.5,Sun,2,2,2022-09-18,21-361,NYG,,CAR,W 19-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,16,16.0,1,100.0,16.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,42,57.5,0,0.0,0,0.0,TE,BellDa00
338,Kyle Pitts,0,0,3,0,0,93.4,Sun,2,2,2022-09-18,21-347,ATL,@,LAR,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,19,9.5,0,66.7,6.3,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,93.4,0,0.0,0,0.0,TE,PittKy00
339,Kenneth Walker III,0,4,3,0,0,24.5,Sun,2,2,2022-09-18,21-333,SEA,@,SFO,L 7-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,10,2.5,0,1,50.0,3,2,5,2.5,0,66.7,1.7,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,24.5,0,0.0,0,0.0,RB,WalkKe00
340,Tyrion Davis-Price,0,14,0,0,0,39.5,Sun,2,2,2022-09-18,21-330,SFO,,SEA,W 27-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,33,2.4,0,2,28.6,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,39.5,0,0.0,0,0.0,RB,DaviTy03
341,David Bell,0,0,1,0,0,29.9,Sun,2,2,2022-09-18,21-278,CLE,,NYJ,L 30-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,6,6.0,0,100.0,6.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,29.9,0,0.0,6,20.0,WR,BellDa02
342,George Pickens,0,0,2,0,0,84.7,Sun,2,2,2022-09-18,21-198,PIT,,NWE,L 14-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,23,23.0,0,50.0,11.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,84.7,0,0.0,0,0.0,WR,PickGe00
343,Breece Hall,0,7,1,1,0,27.1,Sun,2,2,2022-09-18,21-110,NYJ,@,CLE,W 31-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,50,7.1,0,1,57.1,1,1,10,10.0,1,100.0,10.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,19,27.1,0,0.0,0,0.0,RB,HallBr03
344,Drake London,0,0,12,1,0,82.0,Sun,2,2,2022-09-18,21-056,ATL,@,LAR,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,8,86,10.8,1,66.7,7.2,5,58.3,1,0,0,,0,0,,1,0,8,0,0,0,0,0,50,82.0,0,0.0,0,0.0,WR,LondDr00
